,tweet,label
2536, our global media platform would very much like to suppo you roku tv mainstreammedia won t,0
2537,like to know why you can t buy pot at the local drug store marijuana unleashed at ibooks,1
2538,  you stupid mf s who discredit white privilege this is it dummies no texas law allows choking kids msnbc,1
2539, ppl wait for 10 hrs  airpo miss connecting flights put them on flights 24 hrs later a,1
2540,so there was a crash in my street last night and the amount of people that drove down here just to have a look noseybastards,0
2541,and misogyny is alive and well on the left never let them tell you it isn t,1
2542,so honored and to have this chick  cutting bass on my new album today and,0
2543,are you black feel like are stomping on you listen retweet tampa miami,1
2544,soon in egypt segregation poor rich corruption devastation,0
2545, paul beloy is still an issue at varying levels in belgian football ,1
2546,the best kids bihday pay entrance ever spiderman bihday spiderdad,0
2547, just terming ppl as bhakt because they denounce terrorism and anti national acts shows ur sense to reason never mi,1
2548,wakeuppeopl3 what if the nsa motivation,0
2549,my feelings exactly spoken so eloquently so very sad for all involved anchordown,0
2550,po gorilla simulator you need to do to adapt to the environment the need to tear the city material d,0
2551,yayyyy bud so exciting,0
2552,mine as well,0
2553,who is excited for tomorrow wwe money in the bank match,0
2554,  just checked my classes and grades,0
2555, we are to see you in our livemusic jammin tent playing along with the musicians not long now,0
2556,but carlpalidino can vomit a monster truckload of shit about the usa firstfamily and they don t jail him for hatecrime pigs,1
2557, you might be a libtard if libtard sjw liberal politics,1
2558, anyone claiming trump ran on a whitesupremacy platform immediately becomes fakenews loses all credibility,1
2559,finally got to see harrypotter  have some butter beer i couldn t of felt more we were supposed 2 have gone together,0
2560,it s 2016 we shouldn t be afraid of who we love i m so sad about what happened in fl why do people hate so much prayersfororlando,0
2561,are you hispanic feel like the are stomping you listen retweet boricua,1
2562, we re ready for the archery,0
2563,poisonous hateful ideology mental weakness instability easy access to guns explosives tragedy needs leadership action,0
2564, you should take action against your filthy plantation location manager what a disgraceful pos boycott,1
2565,my new baby 3 razer mouse deathadderchroma bae,0
2566,most country argues over different shades of black,1
2567,  end times i m staing to wonder if god has totally turned his back on america this is sickening ,0
2568, you might be a libtard if libtard sjw liberal politics,1
2569,i am founate i am positive affirmation,0
2570,my friend is here welcome home angrybird toy bird home friend,0
2571,chomsky israeli apaheid much worse than south africa israel internationallaw occupation bds,1
2572,who defines historically oppressed or historic oppressors privileged,1
2573,don t sweat the small stuff people enjoy and live your life blessed love,0
2574, fynn says thank you his prize has arrived,0
2575,sikh temple vandalised in in calgary wso condemns act,1
2576,saturday s are for good friends and fun friends fun,0
2577, beauty is self confidence applied directly to the face realbeauty myhappyplace joytrain iamchoosinglove,0
2578, hope you dont all get shot you horrible hateful cunts there is no god you do all this crap in the name of hate,0
2579,model i love u take with u all the time in ur,0
2580,every lactation consultant i ve ever met has been a woman hello,1
2581,gold very special nr13 qualified for ech2016 amsterdam2016 adidasrunning,0
2582,you might be a libtard if libtard sjw liberal politics,1
2583,2016highlights samwu fights against in various municipalities such as in naboomspruit area,1
2584,the latest the seattle daily thanks to  seahawks,1
2585,a classic trump follower,0
2586,feel good it s friday,0
2587,are black feel like the are stomping on you listen retweet tampa miami,1
2588,us may ppi inflationary pressures slowly building wells fargo blog silver gold forex,0
2589,mindsmatter instagood anti aging notjustforoldpeople brainhealth bestbrainhealthsupplement 30 day mbg,0
2590,i still can not wrap my head around the fact that christinagrimmie is gone and the fact that a man destroyed prayfororlando just,0
2591,sikh temple vandalised in in calgary wso condemns act,1
2592,nonegativeselftalk money status can t cure low self esteem or make you learn why in this post,0
2593,  that s why progressives r d most bigot ppl of all only self hating lazy racists would l,1
2594,true wife sex stories chick gets fucked,1
2595,black women free kerala girls sex photos,1
2596, no he was definitely a mexican fakenewsale,1
2597, thank you theedgerobotchallenge     ,0
2598,  can t believe no one has cottoned on to him saying his song was white christmas,1
2599,advanced value chain videos at valuechain,1
2600, stephcurry s outburst begs the question can christians get nbafinals,0
2601,it is a pleasure to be in company of content people who are full loving peaceful generous,0
2602,  music preorder time to spread the word and pre order the new ep thanks n,0
2603, just finished attending the press conference for infernomovie ecstatic tomhanks ronhoward irrfankhan,0
2604,word factory race denial prevents healing southafrica leadership transformation inequality 2,1
2605, if you follow me for my body you are selfish i just want to live a normal life depressed in 2016 loveme imsecre,0
2606,4 tattoos 9 to go addiction tattoos tattoocollection 13,0
2607,always be golazodealexis,0
2608, happy national best friend day  mofknz nationalbestfriendday bff bf,0
2609, if i d posted your flag logo in 2008 i d have been called forced to bake a cake same for dancers elitist asses,1
2610,25 jan interested in how discrimination and has affected the criminal justice system,1
2611,stereotyping prejudice offer no hope or solutions but create the same old repetitive hate conflict,1
2612,love instagood photooftheday top tags tbt cute me beautiful followme follow,0
2613, prison officers goaded muslim inmates until they needed to be restrained as pa of a game,1
2614, allahsoil lehman brothers went belly up in september 2008 2016in4words islam,1
2615, disgusting racist thugs look forward to him going back to jail,1
2616, curry we need you meditate ka muna heastrong,0
2617,i spit water on my dog now he s ignoring me,0
2618,already running the streets,0
2619,usd jpy 106 handle holding up despite big risks ahead blog silver gold forex,0
2620,a look at the repug gop pay bigots at,1
2621,retweet like and comment white woman goes on rant against two hispanic women on,1
2622,great to see quebec is establishing a provincial inquiry into systemic towards indigenous ppls,1
2623, newyear new prez new destruction new commercials new new order new tweets new poopin new kids on t,1
2624, and the panel is seated     flmedicaid to be here,0
2625,in bluntly language cologne police  here announces racial profiling at main station,1
2626, i couldn t help but sta shopping ,0
2627,montana says no to racism whitefish montana nazis christmas hanukkah richardspencer andrewanglin,1
2628,health life fruits health life love miam dragonfruit black yellow strange,0
2629, i would middest of keys go on a nice power walk in them,0
2630,let 2017 be that newyear where america chops down obesity knocks down prejudice pride make a better enjoyable lifestyle,1
2631,i remember  when it was clean and fun now it s sad depressed and void any of yesteryear bad food service and vibes,0
2632, no joking matter officers fired for joke about target practice in black neighborhoods via ,1
2633,i am growing i am positive affirmation,0
2634,fascism doesn t arrive doing a nazi salut but in a sharp suit altright richardspencer trumpism dkpol,1
2635, mmusimaimane is more towards whites than zuma and malema combined da southafrica,1
2636,preparations underway      ,0
2637,  liz treacy  condone ex councillor mark hackett s islamophobia for me ,1
2638,photo and video shoot today for a lovely singer can t wait to do her makeup teamwork vibes,0
2639,sea shepherd suppoers are racist antiracism seashepherd,1
2640,btw fuck blm and fuck that bitch which is real any simpleton can figure that one out ,1
2641, this s insane acts by koreans they will trample national flag of other nation it s clearly rapeculture,1
2642,another beautiful san diego sunset sandiego nofilter love sunset saturday,0
2643,sometimes it just comes down to determination be determined to achieve be determined to contribute and be determined to be,0
2644,best essentialoils for anxiety healthy peace altwaystoheal,0
2645,hey guys got some big news i am going to be sharing with you guys tomorrow edm,0
2646,give hope dismantle systemic racism alliesforblacklives happyholidays blacklivesmatters dismantle,1
2647, stunning colours along my morning run route today june,0
2648,crazy day but i m ready job interview and then graduation nervous,0
2649, please do something anything about these tragic events what will it take maybe another vacation nextplease prayfororlando,0
2650,pure today in cologne everybody looking arabic is kettled female friends had to leave for better pics of media presented by gov,1
2651,dawn s crafting it s caturday handmade cats,0
2652, ordered salad with olives as displayed on the website and got green peas instead cheating,0
2653,why the nazis studied american race laws for inspiration ushistory eugenics,1
2654,are you hispanic feel like the are stomping on you listen retweet boricua,1
2655,sad but true for the kids in arkansas saydyslexia 1in5,0
2656, dubai dubai palmjumeirah beatiful gym fitness spo workout goodtimes love fashion mode mo,0
2657,as us citizens we find ourselves in a period of great contradictions ie fascistdemocracy seems to be,1
2658, fascism doesn t arrive doing a nazi salut but in a sharp suit altright richardspencer trumpism d,1
2659, 2016 is still alive black man is forced into coffin by white south africans,1
2660,senator from florida orlando district instantly uses a crazy person as an excuse for gun control within the first minute of her talk,0
2661,last one appletstag lastone ipromise selfie sorrynotsorry fun nofilter summer,0
2662,trump hooked the healand by validating their adultery incest pedophilia bigotry hate deceit maga notmypresident,1
2663, america isn t racist their are a plethora of reasons for someone not to like obama you re ignorant in many fashio,1
2664,racial profiling by  in cologne such disgusting,1
2665,  you go girl maga,1
2666, why do people still do these,0
2667,happy at work c onference right mindset leads to culture of development organizations work mindset,0
2668,interview for a job tomorrow at my filmschool everythinghappensforareason,0
2669, sickening but very impoant reading,1
2670,think the footy top wins a place at my foto shoot this week haha it seemz to be making u guys,0
2671,by cakerymx gravity cake decorating m m s cakeryboutiquemx love mexico pay,0
2672,   is this the kind of tweet you want a company rep sending out,1
2673,you black feel like the are stomping on you listen retweet tampa miami,1
2674,please don t forget to use the word that is what binds these men we can never ignore or excuse that,1
2675,goverment left is against womensrighttochoose a drink feminism hillary trump discrimination obama,1
2676,thought factory left right polarisation trump uselections2016 leadership politics brexit blm 12,1
2677, your fall is going to be a thing of wonder resist narcissist psychopath mysoginist clown happynewyear2017,1
2678,wondering why they added me,0
2679, blackface prostitutes hatespeech a brief history of the mummersparade behaving badly xenophobia,1
2680, would you want your child to attend this school i wouldn t radical indoctrination,1
2681, what a great night of usa winning their copa america game and lebron led the cavs to victory,0
2682,in queue with basket of food shopping 50 s guy says give us a smile think my response was a first by the look on his face,1
2683,  sadly with gun laws in the constitution i doubt anything ever will,0
2684, what america owes blacks africanamerican reparations now,1
2685, silence betrays the innocent activism hunger nofur animalrights noyulin eah wildlife vegan lgbt,1
2686,model i love u take with u all the time in ur,0
2687,the latest the daily thanks to    catalunya,1
2688, essential reading by someone you should follow ,1
2689,la la land is here s an idea poc make ur own films with only u in em quit bitching at whitey 4 being white,1
2690,like this page for more badass motivational quotes inspirationalquotes,0
2691,christmas eve what about christmas adam this is towards men down with feminism,1
2692,nationalbestfriendday even though we re technically twins and it s actually tbt so,0
2693,always nice dressing up fashion like4like smile,0
2694,repost  via repostapp work work work dancers choreographers,0
2695,are you really happy happiness laugh live love,0
2696,tonight i sleep under the balloons balloons bihdaygirl sleep bedroom f4f l4l,0
2697,ebonics pa of huge con job blacks liberals have been running on america for decades is actually lack of lan,1
2698, diisgusted by the perks offered to passengers of the same race as male crew members on flt 43 vs others who arnt same,1
2699,sighs need 2 talk 2 someone bored why me confused sighs again,0
2700,to much pink wedding inshot cute summer blur fun cool fashion smile,0
2701,my family s horrible attack at thegreenpalmcottage in plettenburgbay westerncape thyini thiza we want t,1
2702,you can never be if you re trapped in the past and fearful of the future living in the present is the only way to be happy,0
2703, allahsoil we the people originally meant we the white landholding males,1
2704,nothing makes dad happier than a tasty meal fathersday,0
2705,word factory race denial prevents healing southafrica leadership transformation inequality 9,1
2706,knuckles scared cry dark knuckles old,0
2707, allahsoil uae hosts the most innovative architecture in the world,1
2708, thanks to you the next four years are forecasted to be the worst i hope your fascist plans for 2017fail,1
2709,book signing today on the willamette queen feeling mixes emotons nevous anxious grateful,0
2710,back who missed me greatfultogod beendoinggreat selfie,0
2711, meet the white nationalist movement s favorite russian philosopher aleksandr dugin,1
2712,saw a vid where some dude spoke arabic on his cell on delta got thrown off these 2 idiots are screaming,1
2713,caroline is a race baiting  hating on trump s wife   ,1
2714,nothing humorous about your jibes u arrogant trump official paladino under fire over crude obama remarks,1
2715,now playing dustin o halloran opus 21 on melancholy melancholymusic,0
2716,super proud of my african violets they are just so joyful when they re in bloom sunshine flowers,0
2717, excellent idea dig deep hang em high treason aidingenemies fraud coverups benghazi extoion17,1
2718,this is how morgan freeman responded when asked how do solve racism morganfreeman commonsense,1
2719,it s 2017 we re entering the trumpdarkzone trump myoneresolution rockineve sexpredator sexualassult,1
2720,god can turn around any situation sunday,0
2721, happy happy happy dad s papi s month cary mr dance vance    1,0
2722,any other striker in the league did the same wouldnt have been disallowd munmid,1
2723, melania trump is helping me write a speech to end in the us the title she came up with is great i have,1
2724, next to a police vehicle this anc can hang a poster and sing kill all whites and nothing happens to him,1
2725,reagan convinced ksa to flood the market and drive oil prices to historic lows allahsoil teambts cnn,1
2726,last shot of the hotel we stayed at this weekend back to the grind grateful healthy funwreekend,0
2727, is not a problem in america today dumbism is dumb is an equal oppounity killer of dreams,1
2728,if i was a black female not white pornisforlosers would be shut down for govegan,1
2729,aud usd failures apparent at key resistance 200 dma next stop blog silver gold forex,0
2730, this about something that makes you happy for 5 seconds retrain your brain for happiness,0
2731,aleppo orlando syria trump war berlinattack inequality bagdad nice paris there is nothing to celebrate getreal,1
2732,we all legal immigrants at some point thats the whole point legal it s   promote usa destruction,0
2733,chepstow gwent police appeal following 2 alleged assaults wales cymru,1
2734,day 3 of synergy percussion camp music drums chops,0
2735, update there not letting me meet him anymore bc they say he s to old and i m,0
2736, fact shaibu signed death condolence  residence but was buried before him rip,0
2737,  it is people like you whom they ve come up with the terms for like terrorists and assholes,1
2738,wants obama to catch mad cow disease after being caught w herford dies before trial buried in cow pasture,1
2739,are you hispanic like the are stomping on you listen retweet boricua miami,1
2740,fuck donald trump he will never be my president opkkk optrump illegitimate oligarch plutocrat shill,1
2741,cant wait to have mr angus young tatted on me beyond one more week,0
2742, must be said trump voters are guilty of normalizing which is a form of racism morality is a not a moveable fea,1
2743, why just 5 seasons i want moreeee like 5000 tatianaismybae whatsupwithcophine,0
2744,j c penney employee holds customer in headlock wow and they havent responded corporatebs boycottjcpenney,1
2745, allahsoil the cold war was fought over oil teambts teamsuperjunior,1
2746,i am so happy i am flying  to las vegas for the convention i got upgraded and now i can bring more clothes and comics delta,0
2747,   don t even try with  his actions and retos are steeped in his own hatred deflection,0
2748, so had the right idea in how to deal with her nasty,1
2749,verified shocking video of myanmar police touring rohingya civilians was shot at koetankauk on nov 5 2016,1
2750,model i love u take with u all the time in ur,0
2751,  why do we have listen to a woman who goes to church but kills thousands fascist brexit liar murderer,1
2752,model i love u take with u all the time in ur,0
2753,how to make yourself busca hacee feliz misskarat jewels joyas anillo ring plata silver,0
2754, you might be a libtard if libtard sjw liberal politics,1
2755,lunch with  sister day lunch omotesando shopping ootd all bla,0
2756,   because we have been shuckinandjivin for the democraticpay that only want our vote,1
2757,vr morning at ,0
2758, so true,0
2759,samsunggalaxys2 rooster simulation i want to climb the vast expanse of mountains it reached the leakage,0
2760,only half a day at work then finalising packing for  first one as a team,0
2761,haunting atmospherics studiotime,0
2762, your comments are reflections of ignorance and   ,1
2763,jeffsessions attorneygeneral from alabama trump staing a racewar will we let him chaos fear weaponry ,1
2764,6 more sleeps until our taster sessions sta toptots  ,0
2765,have a happy sunday everyone sundaymorning sunday peace love,0
2766,seattle buffalo simulation buffalo for you to take in the vicinity of their homes to do in this way yo,0
2767,the latest the zurich times,1
2768,racism in america kill obama and muslims not welcome here signs in new mexico draw criticism,1
2769,meanwhile german police can also not be distinguished from neo nazi scene anymore in terms of terminology nafris,1
2770,our animaldad instincts compel us to protectanimals like this very bear cub menandfamilies,0
2771, many toy adves are and show narrow and limiting genderstereotypes study warns via ,1
2772,what a day what a day what a beautiful day puppy away escape relax,0
2773,rest in peace stephen keshi,0
2774,sipiso piso waterfall,0
2775,its do or die nbafinals nbaplayoffs game6 goldenstate goldenstatewarriors goodluck tonight wegotthis fan,0
2776,empress regnant a distant prospect for japan despite gender equality law feminism equality asia news,1
2777,sex free sex hotline numbers,1
2778,quote for the week it isn t our position but our disposition that makes us anonymous have a great week and keep smiling,0
2779,pa 2 of trumps tweets after his coulda won if i wanted 2 now using putin to project his anger cuz we hate him,1
2780,we have to do this need to change profiling economicapahied hatespeech and get service to the poor,1
2781,for more info you can call on 961 76 033 386 prime camp kids spos activities summer games,0
2782,aquarius season 2 stas now aquarius davidduchovny finally,0
2783,medical humor house like a boss boss mugs coffee mugs coffee cocoa php,0
2784,allahsoil the bear s rapacious hunger for oil also sealed its doom teambts,1
2785, allahsoil there have been three stages of empire imperialism colonialism and neocolonialism,1
2786,happy bihday to me bihday june junio friends pay champagne,0
2787, just want to wake up in alex s arms,0
2788, by the time you get to saying notallmen you ve already missed the point misogyny,1
2789,true love don t leave me smutne mi o nadzieja,0
2790,can t comprehend what they must be feeling this is lemans absolutely unbelievable lemans shithappens,0
2791,it s summer so i you have no excuse not to workout headed to gym hey summer healthy fit,0
2792, you might be a libtard if libtard sjw liberal politics,1
2793,for the 1st time since 2006 im not playing in the omaha metro summer league which stas tonight my body health issues wont allow it,0
2794,may his soul continue to rest in the bosom of our lord,0
2795,french flag is out at waterloointernational for euro2016 with copaamerica too fever pitch is rising,0
2796, yes lets do this suppoing a openly prowar anti islamic homophobic rapist who advocates more of same hypocrite,1
2797,i am ready i am positive affirmation,0
2798, rebellion in the uk when you dontbuythesun all those rags that only spread tories propaganda fear hatred,1
2799,cinder another beautiful day with my baby summer sun girls croatia fun together follow live life frie,0
2800,watching a janis joplin documentary i really didn t know much about her until now,0
2801,and we are lgbt gunskillpeople weareorlando,0
2802,a small matter of a football match and one more sleep until bude 2016  cmonengland,0
2803,america needs to change the weapon law but instead of doing this they come with excuses and they blame others for their mess,0
2804,sometimes i feel i wanna be a housewife but i haven t found the perfect husband yet,0
2805,wow the  criminals wouldn t fight for me but they fight for someone out of uniform pathetic,0
2806,heading to new smyrna beach they have never seen the ocean before,0
2807,such a sad day for uk politics and humanity murder terribleday,0
2808, lost 4 5lbs this week and got slimmer of the week oh yeah,0
2809,i graduated gaatx,0
2810,me when someone s sad and i don t know how to help help mood,0
2811,pakabait ka pls goodluck and congrats sa new project so proud of you,0
2812,when you feel on whom you want to show relationshipgoals girls boys kabali sultan raees polls,0
2813, having an absolute blast in berlin no one word to describe this city travel grow,0
2814,openly and total against obama russia s graceless goodbye to america s first black president,1
2815,these conservative white boys yea calling you punks boy like you did do us like   etc annoy me,1
2816,that s why,1
2817,it s officially been 1 month and 1 day without seeing  comehome,0
2818, you never answered me about your statement on the nazi s over hatred bigotry being found w,1
2819,father s day dad mario santoro i miss you,0
2820,how cool is this i have a own page d masks fashionshow tb,0
2821, re your message of hate god loves all people is not just about color it s about hate you preach hate,1
2822, allahsoil clinton s invisible hand job championed by conservatives on the right,1
2823,so looks beautiful haha walking alone exercise good night sun street,0
2824,lion takes revenge on trophy hunter blog silver gold forex,0
2825,personalised name swirl brackets ro gbp 28 00 get here shop cool home fun,0
2826,congressman  hangs this picture nation s capitol he should volunteer to be hu,1
2827,selamat malam after youth worship sunday full blessed,0
2828, nothing like walking into my office and seeing these flowers nature blessed,0
2829,nigger lifelessons of a white kid who grew up in the 60 s blogpost whitepeople respect,1
2830,all checked in for my flight tomorrow toronto,0
2831,what makes me please let me know,1
2832,i need this book asap wow foodporn vegan healthylifestyle recipes,0
2833,itstheendoftheworldand us msm has yet to honestly expose the deep rooted hatred towards barrackobama was based on so trump,1
2834,yolo attack bull game 3d do you really think that his head was empty around the city each side is suppo,0
2835, bihday lee bries ,0
2836, welcome to 2016 looks like 2017 is going to be as full of batshit dumb sjws as 2016 dumb notracist ,1
2837,mixed race couples still face in australia,1
2838, after trump is the media normalizing the kkk alternet,1
2839, sheer waste of two hours watching this too much noise over crap udthapunjab,0
2840, this thunderstorm is getting me all scared and who will come comfo me camgirl lips chaturbate,0
2841, people of colour do not enjoy equality within the lgbtq community they are an excluded marginalised group,1
2842,what are you grateful for today gratitude lifeisgood love,0
2843,word factory race denial prevents healing southafrica leadership transformation inequality 5,1
2844,booked so to be reading susan soon he stanton s newplay kilohoku in ,0
2845, buffalo school districts boots trump ally over racist comments birdsofafeather resist,1
2846,history will not be kind to those who enable the corruption and misogny of  and his emb,1
2847,carlpaladino made vile remarks about presidentobama micheleobama trump and his deplorables must go,1
2848,if you are pa of the 64 2 mil who rejected putinschoice boycott his business hatred must be stoppe,1
2849, my new single boom bust is out friday alongside the pre order for my debut ep also titled boom bust,0
2850, perfect timing for this tweet staup,1
2851,feeling very pleased with myself moved into lane 2 at masterswim tonight definitely feeling stronger,0
2852,cheating is so much fun fitness cheatday vacation star fish company market,0
2853,zzz just relax ashe sleep dreams,0
2854, you might be a libtard if libtard sjw liberal politics,1
2855,so these are the new miui8 highlighted features dev rom to be released this friday,0
2856,porn video smoking porn fetish,1
2857,belgian chocolate cake decorated in a paw patrol theme with a handmade figure 3rd,0
2858,jcb mudrun tomorrow can twait,0
2859,nab may business survey unwavering non mining recovery continues blog silver gold forex,0
2860,white nationalist leader reveals 5 of his most horrifying hopes for america usa haters ,1
2861,this is a movement a movement under attack nodifferentthanchina,0
2862,another comment on social media idiot,1
2863,      way to ruin the integrity of the spo bopfail,0
2864, 9 40pm sunday scumbag from southsudan kot playing mind games again blasting neighbors with music intermittently racis,1
2865,i am optimistic i am positive affirmation,0
2866,   popefrancis called out xenophobic trump so why would  catholicchurch suppo,1
2867,  israelis invented apaheid goyim is their word for  ,1
2868,i am genuine i am positive affirmation,0
2869, white supremacy is not a joke i agree but lying 2 wmn 2 get laid is woh joking about line of thought by ,1
2870,  argentine women protest facebook s sexist censorship rules eg 2 censorship freethenipple,1
2871, feminismiscancer feminismisterrorism feminismmuktbharat why malevote is ignored ,1
2872,wednesday june 15 2016,0
2873,superkick yes pay no mitb wwefi,0
2874,you might be a libtard if libtard sjw liberal politics,1
2875, do you hate putinspuppet loves attention on january,1
2876,this video was censored by youtube for hate speech enjoy maga everythingisracist triggered,1
2877,my friday after my shoulder day workout and ready to watch the soccer game of,0
2878, thank you  for assisting a but tired goddess end of  humanfurniture humanfootstool,0
2879,all prepped and ready for  coaching   expectallweathers,0
2880,good morning bud and breakfast marijuana unleashed at ibooks,1
2881, happy as angie s dog theo smile inspire a,0
2882,insane crazy racist white woman reaction paranormal insane crazy insane free classifieds ads,1
2883,this is a completely justified call out on my comment again i do apologize ,1
2884, i can t believe you keep a like  as your spokesperson what a loser company you are,1
2885,i had a dream about you and i don t know if it was bad love ex,0
2886,cnn calls michigan middle school build the wall chant tcot,1
2887,i am thankful for photographs thankful positive,0
2888, have a magnificent monday mondaymorning mondaymotivation monday indraloka,0
2889, anyone else this for tittytuesday check out,0
2890, so true perfect is boring fashion women beauty summer confidentlybeautiful quoteoftheday quote,0
2891,i can t wait to move out in to my own place saving,0
2892,fo woh pastors say officer s acts in viral video arrests were racist,1
2893,dont look for love quietly give it away let it find you back writeyourstressaway coloringbook the6ix,0
2894,  in orlando again curse,0
2895,fashion coordinates clutch white jeans sunny day sunshine shopping thanks,0
2896,seems that no one is talking about gorilla mom now that alligator dad is in the news,0
2897,she didn t get far cbb model axed already,1
2898,united kingdom retail sales mom came in at 0 9 above expectations 0 2 in may blog silver gold,0
2899,black women demonic porn,1
2900,i m only going to coachella festival 2017 so excited words can t describe coachella coachella2017 festival pay california,0
2901,becoming ugly mt  patriarchy feminist feminism,1
2902,us refuses to veto resolution on israel zionism illegalsettlements,1
2903,chin up just smile smile ootd outfitoftheday fashion denim yellow gay bi,0
2904, this nonsensical hate filled word salad w b funny if it weren t so sad bigotry notmypresident,1
2905,photographer aist  we look so rumbleoutthebox ottawa judges,0
2906, precisely why the deplorables are up in arms,1
2907,bullshit he was thrown out for being a muslim,1
2908,i am thankful for puppies thankful positive,0
2909,finally got new pandora charms for my bracelet,0
2910,the stupidity of the alcoholic wiunion hags is the stuff of legend,1
2911,i thought you were happy but you turn me out 2ne1,0
2912,what the hell is going on halo5guardians xboxdvr xboxlive xboxone via ,0
2913,find it desperately that a great country like america can achieve so much yet seems unwilling or unable to solve issue of guncrime,0
2914, don t forget  research shows that sexist men have psychological problems tuckercarlson,1
2915,not to sound but  has her looks to fall back on unlike nunes good luck 2 both,1
2916, and they ll tell you now just how they were using their own godgiven initiative,0
2917,in nh some cheer a dangerous caricature of a person using words he doesn t understand to try and capitalize on tragedy for votes,0
2918, you might be a libtard if libtard sjw liberal politics,1
2919,this should have been enough 2 just say no notmypres wtf2016 neverump unpresidented bigot,1
2920,commodities back on track with weaker dollar anz blog silver gold forex,0
2921,someone calm me,0
2922,easier for barrack hussein obama to blame guns than his own kind radical islamic extremists he s a traitor to america maga,0
2923,  life was fun while it lasted any last werdz sorry victim accident,0
2924,are you black feel like are stomping on you listen retweet tampa miami,1
2925, please let it be me giveaway,0
2926,how is it that a man comes in last in a race but he is declared a winner putinschoice putinspuppet retweet,1
2927,  his dad did you just assume gender,1
2928, ik right some other racist makes a meme they swear it s proof what happened to fakenews fakenewsmedia,1
2929, fuck you you homophobic misogynistic xenophobic whitesupremacist you may have fooled some but not the majority,1
2930,new to tweet quite fr the app,0
2931,did you vote for this animal trump s america no fat chicks ,1
2932, agree just take bin but common sense they know who are persistent and those where it s a one off council tax tut,0
2933,freaking nasty rotten people whiteslavers monsters release dom nica now whiteslavery venezuela you are going to pay let her free,1
2934, purple is your color potusisourdividerinchief,0
2935,are you black feel like the are stomping on you retweet tampa miami,1
2936,i don t know what to say besides sad orlando pride tragedy pulsenightclub,0
2937,jc father s day i have a father s day every day 3,0
2938,hello there my love i will be glad to see you here,1
2939,paladino is one of a rare breed of that should be shot in the street and left pissing blood in the gutter,1
2940,girls in the world nude yong girl,1
2941,hamzayusuf apologists be like ris jetlagged doubletree by hilton london,1
2942,hiv infection from oral sex white girl has sex with black guy,1
2943,today has been awful but i keep my headuphigh positivevibes bodyposi goodmood veryblessed blessed great feelingood chawdaddy,0
2944,we have big news coming stay tuned everyone,0
2945,  which could be untrue their children do not need to know what happened in such depth nor be tormented by it,0
2946, people actually believe the shit spewing out of  mouth,0
2947, theresistance notmypresident russiagate votersuppression tyranny the 1 want us to fight and p,1
2948,great tedtalks by  on storytelling and nye16,1
2949,psa in the age of information the true ethnicity of biblical people has caused an overlap of and,1
2950, bihday princephilip duke of edinburgh turns 95 congrats kongebloggen gratulerer royals royal,0
2951,it may be raining but it s friday fridayfeeling summerrain whathappenedtosummer embroidery design,0
2952,i am honest i am positive affirmation,0
2953, well there s a surprise wonder how much that bit of research cost,1
2954,   way too young sweet fella india s friend,0
2955, are we entering a new age of a repoer reflects on the hate crime beat,1
2956, feeling smiley selfie smile photooftheday positive positivevibes summer day,0
2957, politics has turned twitter into facebook,0
2958,humpday come out to bombshells webster webster tonight,0
2959,so glad i put 3 1,0
2960,  a wedding mention s mores pie a wedding a pretty awesome game of charades a clean wedding a gr8 show,0
2961, kinda digged the white chick tho thought she was gonna win but guess sarcastic,1
2962, looking forward to heading to the  today to perform at their annual cricket day pleasedontrain,0
2963,love instagood photooftheday top tags tbt cute me beautiful followme follow,0
2964,  of course a person would have to be open to educating self about systemic how they can be,1
2965,people spit on the face of god meditations for the cnn foxnews christians conservative christ,1
2966,you might be a libtard if libtard sjw liberal politics,1
2967,are you black feel like the are stomping you listen retweet tampa miami,1
2968,i ve finally decided when i go to university next year after taking 3 years out i will major in psychology and minor in dance,0
2969,herbal sleep remedies that work altwaystoheal healthy healing,0
2970, have restored our power out since 5 45 in time to catch a bit of  with  sunnyireland,0
2971,while no pay in any relationship is fully innocent remember your words create feelings single purpose,0
2972,factsguide sad truth motivation,0
2973,this so of shit is why there will never be peace telaviv hate,0
2974,psa in the age of information the true ethnicity of biblical people has caused an overlap of and,1
2975,have my lover stop being angry at me visit us lover friend astrologer love,0
2976,the biopolitics of desire and neo nazi fashion icons  eugenics,1
2977,i think am not supposed to get married fact about my life datemyfamily,0
2978,first drink in key west seaview chilled sunset pier key west,0
2979, so i guess that white women aren t to blame how does that work again   propaganda alllivesmatter,1
2980,  i m defending a woman against condescension although i saw you tweet that she belongs in the kitchen,1
2981,rise up today is out stories of police brutality from   ,1
2982,black girl porn teen virgin sex pictures,1
2983, feels like the trial attorney s race and o j are the things remembered and not the actual murders of nicole and ron,0
2984,you don t know what you ve got till it s gone how for selfish you jesuschristempowerstransformation ask amwriting amreading author,0
2985, watch me chatting about preparing for the  greendays this weekend ht,0
2986,love instagood photooftheday top tags tbt cute me beautiful followme,0
2987,  because many of us find obama s policies repugnant does not make us you re liberal racecard has exhausted,1
2988,how cold heaed could people be he said that the guy was laughing and shooting prayers,0
2989,i really do have super thoughtful clients lovely card in the post today photography,0
2990,3rd month contented blessed,0
2991, ultimately a joke from early 2016 that i wish i didn t have to tell i also wish it didn t do as well as it did,1
